Date & Time,Temp ,Hum,Dew Point,Avg Wind Speed,Prevailing Wind Direction,Wind Chill,Heat Index,Rain,Heating Degree Days,Cooling Degree Days,Harvest Day
"Saturday, February 8, 2020",46.00,77.00,39.00,2.00,E,46.00,46.00,0.00,0.20,0.00,0.00
"Saturday, February 8, 2020",47.00,72.00,38.00,3.00,SSW,46.00,47.00,0.00,0.19,0.00,0.00
"Saturday, February 8, 2020",46.00,73.00,38.00,6.00,W,43.00,46.00,0.00,0.20,0.00,0.00
"Saturday, February 8, 2020",46.00,72.00,37.00,2.00,W,46.00,46.00,0.00,0.20,0.00,0.00
"Saturday, February 8, 2020",47.00,71.00,38.00,1.00,WNW,47.00,47.00,0.00,0.19,0.00,0.00
"Saturday, February 8, 2020",47.00,70.00,38.00,1.00,WNW,47.00,47.00,0.00,0.19,0.00,0.00
"Saturday, February 8, 2020",47.00,67.00,37.00,4.00,W,45.00,47.00,0.00,0.18,0.00,0.00
"Saturday, February 8, 2020",45.00,75.00,38.00,5.00,W,43.00,45.00,0.00,0.21,0.00,0.00
"Saturday, February 8, 2020",46.00,77.00,39.00,4.00,WSW,43.00,46.00,0.00,0.20,0.00,0.00
"Saturday, February 8, 2020",45.00,77.00,38.00,3.00,W,44.00,45.00,0.00,0.21,0.00,0.00
"Saturday, February 8, 2020",44.00,82.00,39.00,1.00,ENE,44.00,44.00,0.00,0.22,0.00,0.00
"Saturday, February 8, 2020",43.00,83.00,38.00,0.00,ENE,43.00,43.00,0.00,0.23,0.00,0.00
"Saturday, February 8, 2020",43.00,86.00,39.00,0.00,SE,43.00,43.00,0.00,0.23,0.00,0.00
"Saturday, February 8, 2020",43.00,85.00,38.00,0.00,,43.00,43.00,0.00,0.23,0.00,0.00
"Saturday, February 8, 2020",42.00,89.00,39.00,0.00,SE,42.00,42.00,0.00,0.24,0.00,0.00
"Saturday, February 8, 2020",42.00,90.00,39.00,0.00,SE,42.00,42.00,0.00,0.24,0.00,0.00
"Saturday, February 8, 2020",42.00,90.00,39.00,0.00,,42.00,42.00,0.00,0.24,0.00,0.00
"Saturday, February 8, 2020",41.00,92.00,39.00,0.00,SE,41.00,41.00,0.00,0.25,0.00,0.00
"Saturday, February 8, 2020",41.00,92.00,39.00,0.00,SE,41.00,41.00,0.00,0.25,0.00,0.00
"Saturday, February 8, 2020",40.00,93.00,39.00,0.00,SE,40.00,40.00,0.00,0.26,0.00,0.00
"Saturday, February 8, 2020",40.00,93.00,38.00,1.00,SSE,40.00,40.00,0.00,0.26,0.00,0.00
"Saturday, February 8, 2020",40.00,91.00,37.00,1.00,W,40.00,40.00,0.00,0.27,0.00,0.00
"Saturday, February 8, 2020",39.00,93.00,37.00,2.00,W,39.00,39.00,0.00,0.27,0.00,0.00
"Saturday, February 8, 2020",39.00,93.00,37.00,2.00,W,39.00,39.00,0.00,0.27,0.00,0.00
"Saturday, February 8, 2020",38.00,93.00,36.00,2.00,W,38.00,38.00,0.00,0.28,0.00,0.00
"Saturday, February 8, 2020",39.00,91.00,36.00,2.00,W,38.00,39.00,0.00,0.27,0.00,0.00
"Saturday, February 8, 2020",38.00,92.00,36.00,2.00,W,38.00,38.00,0.00,0.28,0.00,0.00
"Saturday, February 8, 2020",37.00,93.00,36.00,1.00,W,37.00,37.00,0.00,0.29,0.00,0.00
"Saturday, February 8, 2020",37.00,94.00,36.00,1.00,W,37.00,37.00,0.00,0.29,0.00,0.00
"Saturday, February 8, 2020",37.00,94.00,36.00,1.00,W,37.00,37.00,0.00,0.29,0.00,0.00
"Saturday, February 8, 2020",37.00,94.00,35.00,1.00,W,37.00,37.00,0.00,0.29,0.00,0.00
"Saturday, February 8, 2020",36.00,94.00,35.00,1.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Saturday, February 8, 2020",36.00,94.00,35.00,2.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Saturday, February 8, 2020",36.00,94.00,34.00,2.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Saturday, February 8, 2020",36.00,94.00,35.00,1.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Saturday, February 8, 2020",36.00,95.00,35.00,1.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Saturday, February 8, 2020",37.00,95.00,35.00,1.00,W,37.00,37.00,0.00,0.29,0.00,0.00
"Saturday, February 8, 2020",37.00,94.00,35.00,0.00,W,37.00,37.00,0.00,0.30,0.00,0.00
"Saturday, February 8, 2020",37.00,94.00,35.00,1.00,N,37.00,37.00,0.00,0.29,0.00,0.00
"Sunday, February 9, 2020",37.00,95.00,35.00,0.00,N,37.00,37.00,0.00,0.29,0.00,0.00
"Sunday, February 9, 2020",37.00,94.00,35.00,0.00,,37.00,37.00,0.00,0.29,0.00,0.00
"Sunday, February 9, 2020",37.00,95.00,35.00,0.00,N,37.00,37.00,0.00,0.30,0.00,0.00
"Sunday, February 9, 2020",36.00,95.00,35.00,0.00,E,36.00,36.00,0.00,0.30,0.00,0.00
"Sunday, February 9, 2020",36.00,95.00,34.00,1.00,NW,36.00,36.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",35.00,94.00,34.00,1.00,WNW,35.00,35.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",35.00,95.00,33.00,0.00,SSE,35.00,35.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",34.00,95.00,33.00,0.00,SSE,34.00,34.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",34.00,96.00,33.00,1.00,W,34.00,34.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",35.00,96.00,34.00,0.00,W,35.00,35.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",35.00,96.00,34.00,0.00,,35.00,35.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",35.00,96.00,34.00,0.00,,35.00,35.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",35.00,96.00,34.00,0.00,,35.00,35.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",35.00,95.00,34.00,0.00,,35.00,35.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",34.00,95.00,33.00,0.00,W,34.00,34.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",34.00,95.00,32.00,0.00,W,34.00,34.00,0.00,0.33,0.00,0.00
"Sunday, February 9, 2020",33.00,96.00,32.00,0.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Sunday, February 9, 2020",33.00,96.00,32.00,0.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Sunday, February 9, 2020",33.00,95.00,32.00,0.00,NW,33.00,33.00,0.00,0.33,0.00,0.00
"Sunday, February 9, 2020",33.00,96.00,32.00,0.00,,33.00,33.00,0.00,0.33,0.00,0.00
"Sunday, February 9, 2020",32.00,95.00,31.00,0.00,,32.00,32.00,0.00,0.34,0.00,0.00
"Sunday, February 9, 2020",32.00,96.00,31.00,0.00,,32.00,32.00,0.00,0.34,0.00,0.00
"Sunday, February 9, 2020",31.00,96.00,30.00,0.00,NW,31.00,31.00,0.00,0.35,0.00,0.00
"Sunday, February 9, 2020",31.00,95.00,30.00,0.00,NW,31.00,31.00,0.00,0.35,0.00,0.00
"Sunday, February 9, 2020",31.00,96.00,30.00,1.00,WNW,31.00,31.00,0.00,0.36,0.00,0.00
"Sunday, February 9, 2020",31.00,96.00,30.00,2.00,W,31.00,31.00,0.00,0.36,0.00,0.00
"Sunday, February 9, 2020",32.00,97.00,31.00,2.00,W,32.00,32.00,0.00,0.34,0.00,0.00
"Sunday, February 9, 2020",32.00,96.00,31.00,0.00,W,32.00,32.00,0.00,0.34,0.00,0.00
"Sunday, February 9, 2020",32.00,96.00,31.00,1.00,W,32.00,32.00,0.00,0.34,0.00,0.00
"Sunday, February 9, 2020",32.00,96.00,31.00,0.00,W,32.00,32.00,0.00,0.35,0.00,0.00
"Sunday, February 9, 2020",31.00,96.00,30.00,0.00,W,31.00,31.00,0.00,0.35,0.00,0.00
"Sunday, February 9, 2020",32.00,96.00,31.00,1.00,W,32.00,32.00,0.00,0.35,0.00,0.00
"Sunday, February 9, 2020",32.00,96.00,32.00,1.00,W,32.00,32.00,0.00,0.34,0.00,0.00
"Sunday, February 9, 2020",33.00,97.00,32.00,1.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Sunday, February 9, 2020",34.00,96.00,34.00,0.00,W,34.00,34.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",34.00,96.00,33.00,0.00,W,34.00,34.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",35.00,96.00,34.00,1.00,W,35.00,35.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",37.00,95.00,36.00,0.00,W,37.00,37.00,0.00,0.29,0.00,0.00
"Sunday, February 9, 2020",37.00,94.00,36.00,0.00,NW,37.00,37.00,0.00,0.29,0.00,0.00
"Sunday, February 9, 2020",38.00,94.00,36.00,0.00,,38.00,38.00,0.00,0.29,0.00,0.00
"Sunday, February 9, 2020",38.00,93.00,36.00,1.00,E,38.00,38.00,0.00,0.29,0.00,0.00
"Sunday, February 9, 2020",38.00,93.00,36.00,0.00,ENE,38.00,38.00,0.00,0.28,0.00,0.00
"Sunday, February 9, 2020",38.00,92.00,36.00,1.00,N,38.00,38.00,0.00,0.28,0.00,0.00
"Sunday, February 9, 2020",38.00,91.00,36.00,1.00,NW,38.00,38.00,0.00,0.28,0.00,0.00
"Sunday, February 9, 2020",39.00,90.00,36.00,1.00,E,39.00,39.00,0.00,0.28,0.00,0.00
"Sunday, February 9, 2020",39.00,89.00,36.00,1.00,E,39.00,39.00,0.00,0.27,0.00,0.00
"Sunday, February 9, 2020",39.00,88.00,36.00,1.00,ENE,39.00,39.00,0.00,0.27,0.00,0.00
"Sunday, February 9, 2020",40.00,89.00,37.00,1.00,E,40.00,40.00,0.00,0.26,0.00,0.00
"Sunday, February 9, 2020",41.00,87.00,38.00,1.00,E,41.00,41.00,0.00,0.25,0.00,0.00
"Sunday, February 9, 2020",42.00,85.00,38.00,3.00,ESE,40.00,42.00,0.00,0.24,0.00,0.00
"Sunday, February 9, 2020",43.00,85.00,39.00,2.00,ESE,43.00,43.00,0.00,0.23,0.00,0.00
"Sunday, February 9, 2020",44.00,85.00,39.00,2.00,E,43.00,44.00,0.00,0.22,0.00,0.00
"Sunday, February 9, 2020",45.00,80.00,39.00,1.00,N,45.00,45.00,0.00,0.21,0.00,0.00
"Sunday, February 9, 2020",45.00,80.00,40.00,1.00,E,45.00,45.00,0.00,0.20,0.00,0.00
"Sunday, February 9, 2020",46.00,77.00,39.00,2.00,N,46.00,46.00,0.00,0.20,0.00,0.00
"Sunday, February 9, 2020",44.00,78.00,38.00,4.00,E,42.00,44.00,0.00,0.21,0.00,0.00
"Sunday, February 9, 2020",46.00,76.00,38.00,2.00,E,46.00,46.00,0.00,0.20,0.00,0.00
"Sunday, February 9, 2020",46.00,77.00,39.00,2.00,ESE,46.00,46.00,0.00,0.20,0.00,0.00
"Sunday, February 9, 2020",46.00,74.00,38.00,3.00,E,45.00,46.00,0.00,0.20,0.00,0.00
"Sunday, February 9, 2020",46.00,75.00,39.00,2.00,E,46.00,46.00,0.00,0.19,0.00,0.00
"Sunday, February 9, 2020",46.00,74.00,39.00,2.00,ESE,46.00,46.00,0.00,0.19,0.00,0.00
"Sunday, February 9, 2020",47.00,73.00,39.00,1.00,E,47.00,47.00,0.00,0.19,0.00,0.00
"Sunday, February 9, 2020",48.00,73.00,40.00,1.00,ESE,48.00,48.00,0.00,0.18,0.00,0.00
"Sunday, February 9, 2020",48.00,69.00,38.00,1.00,ESE,48.00,48.00,0.00,0.18,0.00,0.00
"Sunday, February 9, 2020",48.00,68.00,38.00,0.00,ESE,48.00,48.00,0.00,0.17,0.00,0.00
"Sunday, February 9, 2020",48.00,68.00,38.00,1.00,SE,48.00,48.00,0.00,0.18,0.00,0.00
"Sunday, February 9, 2020",47.00,70.00,38.00,1.00,SE,47.00,47.00,0.00,0.18,0.00,0.00
"Sunday, February 9, 2020",46.00,74.00,38.00,1.00,SE,46.00,46.00,0.00,0.20,0.00,0.00
"Sunday, February 9, 2020",46.00,76.00,39.00,0.00,SSE,46.00,46.00,0.00,0.20,0.00,0.00
"Sunday, February 9, 2020",43.00,82.00,38.00,0.00,SSE,43.00,43.00,0.00,0.23,0.00,0.00
"Sunday, February 9, 2020",41.00,86.00,37.00,0.00,SSE,41.00,41.00,0.00,0.25,0.00,0.00
"Sunday, February 9, 2020",39.00,89.00,36.00,1.00,WSW,39.00,39.00,0.00,0.27,0.00,0.00
"Sunday, February 9, 2020",38.00,91.00,36.00,1.00,WSW,38.00,38.00,0.00,0.28,0.00,0.00
"Sunday, February 9, 2020",38.00,92.00,35.00,1.00,WSW,38.00,38.00,0.00,0.29,0.00,0.00
"Sunday, February 9, 2020",37.00,92.00,35.00,1.00,WSW,37.00,37.00,0.00,0.29,0.00,0.00
"Sunday, February 9, 2020",36.00,93.00,35.00,2.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Sunday, February 9, 2020",36.00,93.00,35.00,2.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Sunday, February 9, 2020",36.00,93.00,34.00,0.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Sunday, February 9, 2020",36.00,94.00,34.00,1.00,W,36.00,36.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",35.00,95.00,34.00,1.00,W,35.00,35.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",36.00,95.00,34.00,1.00,W,36.00,36.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",35.00,94.00,34.00,1.00,W,35.00,35.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",35.00,94.00,34.00,1.00,W,35.00,35.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",35.00,94.00,34.00,2.00,W,35.00,35.00,0.00,0.31,0.00,0.00
"Sunday, February 9, 2020",35.00,94.00,33.00,1.00,W,35.00,35.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",35.00,95.00,33.00,1.00,W,35.00,35.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",35.00,95.00,33.00,1.00,W,35.00,35.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",34.00,95.00,33.00,1.00,W,34.00,34.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",34.00,95.00,33.00,0.00,W,34.00,34.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",34.00,95.00,33.00,0.00,W,34.00,34.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",34.00,95.00,33.00,0.00,W,34.00,34.00,0.00,0.33,0.00,0.00
"Sunday, February 9, 2020",34.00,95.00,33.00,0.00,W,34.00,34.00,0.00,0.33,0.00,0.00
"Sunday, February 9, 2020",34.00,96.00,33.00,0.00,W,34.00,34.00,0.00,0.33,0.00,0.00
"Sunday, February 9, 2020",34.00,96.00,33.00,1.00,W,34.00,34.00,0.00,0.32,0.00,0.00
"Sunday, February 9, 2020",33.00,96.00,32.00,0.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Sunday, February 9, 2020",33.00,96.00,32.00,1.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,1.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,2.00,W,32.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,1.00,WSW,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",34.00,96.00,33.00,1.00,WSW,34.00,34.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,2.00,WSW,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,2.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",34.00,96.00,33.00,2.00,W,32.00,34.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",34.00,96.00,33.00,2.00,WSW,32.00,34.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,2.00,WSW,32.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,2.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,1.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,0.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,0.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,0.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,0.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,0.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",34.00,97.00,33.00,1.00,W,34.00,34.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",34.00,97.00,33.00,2.00,N,34.00,34.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",34.00,97.00,34.00,0.00,N,34.00,34.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",34.00,97.00,33.00,0.00,,34.00,34.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",34.00,97.00,33.00,0.00,,34.00,34.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",34.00,96.00,33.00,0.00,N,34.00,34.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,0.00,N,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",34.00,97.00,33.00,0.00,N,34.00,34.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",34.00,97.00,33.00,0.00,,34.00,34.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",34.00,97.00,33.00,0.00,,34.00,34.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",34.00,97.00,33.00,0.00,,34.00,34.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",35.00,97.00,34.00,0.00,N,35.00,35.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",35.00,97.00,34.00,0.00,N,35.00,35.00,0.00,0.31,0.00,0.00
"Monday, February 10, 2020",34.00,96.00,33.00,1.00,N,34.00,34.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,1.00,N,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",33.00,96.00,32.00,1.00,N,33.00,33.00,0.00,0.34,0.00,0.00
"Monday, February 10, 2020",33.00,97.00,32.00,0.00,N,33.00,33.00,0.00,0.34,0.00,0.00
"Monday, February 10, 2020",33.00,97.00,32.00,0.00,N,33.00,33.00,0.00,0.33,0.00,0.00
"Monday, February 10, 2020",34.00,97.00,33.00,2.00,WSW,33.00,34.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",35.00,97.00,34.00,1.00,W,35.00,35.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",36.00,97.00,35.00,1.00,W,36.00,36.00,0.00,0.31,0.00,0.00
"Monday, February 10, 2020",35.00,97.00,35.00,1.00,N,35.00,35.00,0.00,0.31,0.00,0.00
"Monday, February 10, 2020",36.00,97.00,35.00,1.00,N,36.00,36.00,0.00,0.31,0.00,0.00
"Monday, February 10, 2020",36.00,97.00,36.00,1.00,NW,36.00,36.00,0.00,0.30,0.00,0.00
"Monday, February 10, 2020",37.00,97.00,36.00,1.00,NNW,37.00,37.00,0.00,0.29,0.00,0.00
"Monday, February 10, 2020",37.00,97.00,37.00,0.00,N,37.00,37.00,0.00,0.29,0.00,0.00
"Monday, February 10, 2020",38.00,97.00,37.00,0.00,N,38.00,38.00,0.00,0.28,0.00,0.00
"Monday, February 10, 2020",39.00,95.00,38.00,0.00,ENE,39.00,39.00,0.00,0.27,0.00,0.00
"Monday, February 10, 2020",40.00,93.00,38.00,0.00,NNE,40.00,40.00,0.00,0.27,0.00,0.00
"Monday, February 10, 2020",40.00,90.00,38.00,1.00,NNW,40.00,40.00,0.00,0.26,0.00,0.00
"Monday, February 10, 2020",40.00,90.00,38.00,1.00,E,40.00,40.00,0.00,0.26,0.00,0.00
"Monday, February 10, 2020",40.00,89.00,37.00,0.00,E,40.00,40.00,0.00,0.26,0.00,0.00
"Monday, February 10, 2020",41.00,88.00,37.00,0.00,E,41.00,41.00,0.00,0.25,0.00,0.00
"Monday, February 10, 2020",42.00,86.00,38.00,1.00,E,42.00,42.00,0.00,0.24,0.00,0.00
"Monday, February 10, 2020",43.00,83.00,39.00,1.00,N,43.00,43.00,0.00,0.23,0.00,0.00
"Monday, February 10, 2020",44.00,83.00,39.00,2.00,N,44.00,44.00,0.00,0.22,0.00,0.00
"Monday, February 10, 2020",45.00,80.00,39.00,1.00,E,45.00,45.00,0.00,0.21,0.00,0.00
"Monday, February 10, 2020",46.00,78.00,39.00,1.00,N,46.00,46.00,0.00,0.20,0.00,0.00
"Monday, February 10, 2020",47.00,77.00,40.00,1.00,E,47.00,47.00,0.00,0.19,0.00,0.00
"Monday, February 10, 2020",48.00,75.00,41.00,1.00,E,48.00,48.00,0.00,0.18,0.00,0.00
"Monday, February 10, 2020",48.00,73.00,40.00,2.00,N,48.00,48.00,0.00,0.17,0.00,0.00
"Monday, February 10, 2020",49.00,70.00,40.00,2.00,NNW,49.00,49.00,0.00,0.16,0.00,0.00
"Monday, February 10, 2020",50.00,69.00,40.00,1.00,E,50.00,50.00,0.00,0.15,0.00,0.00
"Monday, February 10, 2020",51.00,68.00,40.00,1.00,E,51.00,50.00,0.00,0.15,0.00,0.00
"Monday, February 10, 2020",52.00,68.00,42.00,1.00,N,52.00,51.00,0.00,0.14,0.00,0.00
"Monday, February 10, 2020",52.00,66.00,41.00,2.00,NNW,52.00,51.00,0.00,0.13,0.00,0.00
"Monday, February 10, 2020",52.00,67.00,41.00,2.00,N,52.00,51.00,0.00,0.14,0.00,0.00
"Monday, February 10, 2020",51.00,69.00,42.00,2.00,NW,51.00,51.00,0.00,0.14,0.00,0.00
"Monday, February 10, 2020",52.00,67.00,41.00,2.00,WNW,52.00,51.00,0.00,0.14,0.00,0.00
"Monday, February 10, 2020",51.00,67.00,41.00,2.00,NW,51.00,51.00,0.00,0.14,0.00,0.00
"Monday, February 10, 2020",51.00,67.00,40.00,2.00,WNW,51.00,50.00,0.00,0.15,0.00,0.00
"Monday, February 10, 2020",51.00,69.00,41.00,2.00,NW,51.00,50.00,0.00,0.15,0.00,0.00
"Monday, February 10, 2020",50.00,69.00,40.00,1.00,NW,50.00,50.00,0.00,0.16,0.00,0.00
"Monday, February 10, 2020",47.00,77.00,40.00,1.00,NW,47.00,47.00,0.00,0.19,0.00,0.00
"Monday, February 10, 2020",44.00,84.00,39.00,2.00,W,44.00,44.00,0.00,0.22,0.00,0.00
"Monday, February 10, 2020",42.00,87.00,38.00,2.00,W,42.00,42.00,0.00,0.24,0.00,0.00
"Monday, February 10, 2020",41.00,89.00,38.00,2.00,W,40.00,41.00,0.00,0.25,0.00,0.00
"Monday, February 10, 2020",40.00,90.00,37.00,2.00,W,40.00,40.00,0.00,0.26,0.00,0.00
"Monday, February 10, 2020",39.00,91.00,37.00,2.00,W,39.00,39.00,0.00,0.27,0.00,0.00
"Monday, February 10, 2020",39.00,92.00,37.00,1.00,W,39.00,39.00,0.00,0.27,0.00,0.00
"Monday, February 10, 2020",38.00,92.00,36.00,1.00,W,38.00,38.00,0.00,0.28,0.00,0.00
"Monday, February 10, 2020",38.00,92.00,36.00,1.00,W,38.00,38.00,0.00,0.28,0.00,0.00
"Monday, February 10, 2020",37.00,92.00,35.00,0.00,W,37.00,37.00,0.00,0.29,0.00,0.00
"Monday, February 10, 2020",37.00,93.00,35.00,1.00,W,37.00,37.00,0.00,0.29,0.00,0.00
"Monday, February 10, 2020",37.00,94.00,35.00,1.00,W,37.00,37.00,0.00,0.29,0.00,0.00
"Monday, February 10, 2020",36.00,93.00,34.00,1.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Monday, February 10, 2020",36.00,94.00,35.00,1.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Monday, February 10, 2020",36.00,93.00,34.00,1.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Monday, February 10, 2020",36.00,94.00,35.00,1.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Monday, February 10, 2020",36.00,92.00,34.00,1.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Monday, February 10, 2020",36.00,93.00,34.00,1.00,W,36.00,36.00,0.00,0.30,0.00,0.00
"Monday, February 10, 2020",35.00,94.00,34.00,1.00,W,35.00,35.00,0.00,0.31,0.00,0.00
"Monday, February 10, 2020",35.00,94.00,33.00,1.00,W,35.00,35.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",35.00,95.00,34.00,1.00,W,35.00,35.00,0.00,0.31,0.00,0.00
"Monday, February 10, 2020",35.00,95.00,33.00,2.00,W,35.00,35.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",35.00,95.00,33.00,1.00,W,35.00,35.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",34.00,95.00,33.00,1.00,W,34.00,34.00,0.00,0.32,0.00,0.00
"Monday, February 10, 2020",35.00,95.00,34.00,2.00,W,35.00,35.00,0.00,0.31,0.00,0.00
"Monday, February 10, 2020",35.00,95.00,34.00,2.00,WSW,35.00,35.00,0.00,0.31,0.00,0.00
"Monday, February 10, 2020",34.00,94.00,33.00,2.00,WSW,34.00,34.00,0.00,0.32,0.00,0.00
"Tuesday, February 11, 2020",34.00,95.00,33.00,2.00,WSW,34.00,34.00,0.00,0.32,0.00,0.00
"Tuesday, February 11, 2020",34.00,94.00,33.00,1.00,WSW,34.00,34.00,0.00,0.32,0.00,0.00
"Tuesday, February 11, 2020",34.00,95.00,33.00,1.00,WSW,34.00,34.00,0.00,0.32,0.00,0.00
"Tuesday, February 11, 2020",34.00,95.00,32.00,1.00,WSW,34.00,34.00,0.00,0.32,0.00,0.00
"Tuesday, February 11, 2020",34.00,96.00,32.00,1.00,WSW,34.00,34.00,0.00,0.33,0.00,0.00
"Tuesday, February 11, 2020",34.00,95.00,32.00,1.00,W,34.00,34.00,0.00,0.33,0.00,0.00
"Tuesday, February 11, 2020",33.00,95.00,32.00,1.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Tuesday, February 11, 2020",33.00,96.00,32.00,1.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Tuesday, February 11, 2020",33.00,95.00,32.00,1.00,W,33.00,33.00,0.00,0.34,0.00,0.00
"Tuesday, February 11, 2020",33.00,96.00,32.00,1.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Tuesday, February 11, 2020",33.00,96.00,32.00,1.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Tuesday, February 11, 2020",33.00,96.00,32.00,1.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Tuesday, February 11, 2020",33.00,95.00,31.00,1.00,W,33.00,33.00,0.00,0.34,0.00,0.00
"Tuesday, February 11, 2020",33.00,96.00,32.00,1.00,W,33.00,33.00,0.00,0.33,0.00,0.00
"Tuesday, February 11, 2020",33.00,96.00,32.00,1.00,NNW,33.00,33.00,0.00,0.33,0.00,0.00
"Tuesday, February 11, 2020",33.00,96.00,32.00,0.00,NNW,33.00,33.00,0.00,0.33,0.00,0.00
